item_id,total_interactions,unique_users,first_timestamp,last_timestamp
52409,2,2,1565121692059,1565487238228
52410,1,1,1579656506388,1579656506388
52411,25,25,1579739547462,1602783887683
52412,4,4,1566347785011,1584114355572
52413,4,4,1593959703296,1600268773768
52414,5,5,1447371894000,1599806130981
52415,7,7,1547584176525,1578109843406
52416,1,1,1528740489284,1528740489284
52417,5,5,1514199204953,1534384291688
52418,1,1,1512520691705,1512520691705
52419,1,1,1551190790058,1551190790058
52420,2,2,1597960310938,1602052535726
52421,6,6,1470433060000,1559394011870
52422,3,3,1547070721009,1554142343854
52423,1,1,1557029904368,1557029904368
52424,34,33,1486751570000,1589675081582
52425,1,1,1522708840676,1522708840676
52426,1,1,1416587834000,1416587834000
52427,1,1,1580278867982,1580278867982
52428,1,1,1594251925067,1594251925067
52429,1,1,1583529459449,1583529459449
52430,1,1,1507206336583,1507206336583
52431,8,8,1461119360000,1504722127520
52432,3,3,1561853136773,1592893402169
52433,7,7,1479345157000,1515171590249
52434,1,1,1482336061000,1482336061000
52435,3,3,1454190236000,1485801219000
52436,2,2,1565205068254,1576322440207
52437,2,2,1582084920254,1583418638037
52438,1,1,1410789111000,1410789111000
52439,1,1,1558818438068,1558818438068
52440,1,1,1402584770000,1402584770000
52441,4,4,1541867146844,1551529548575
52442,1,1,1595705017260,1595705017260
52443,241,240,1487600482000,1595309901325
52444,1,1,1445169614000,1445169614000
52445,6,6,1580306216584,1594509948771
52446,6,6,1484763785000,1579111097223
52447,3,3,1477416938000,1490991184000
52448,1,1,1529539754853,1529539754853
52449,22,22,1438241590000,1568508902012
52450,3,3,1546030855128,1598151416174
52451,2,2,1530523518895,1546022968179
52452,1,1,1563420069350,1563420069350
52453,76,75,1353775498000,1569517908342
52454,1,1,1545705383072,1545705383072
52455,5,5,1554214137928,1563138287650
52456,1,1,1583624619450,1583624619450
52457,4,4,1474322672000,1555505373823
52458,1,1,1520003268116,1520003268116
52459,1,1,1574363157627,1574363157627
52460,1,1,1507291188956,1507291188956
52461,1,1,1525965748231,1525965748231
52462,1,1,1526175916359,1526175916359
52463,1,1,1573951553400,1573951553400
52464,10,10,1433273770000,1575029934217
52465,2,2,1567689283756,1596641524199
52466,2,2,1515778424986,1518398862648
52467,3,2,1494899537000,1592592789863
52468,1,1,1596217185620,1596217185620
52469,1,1,1478466092000,1478466092000
52470,1,1,1516201588896,1516201588896
52471,4,4,1457279044000,1523363163573
52472,1,1,1563124620773,1563124620773
52473,1,1,1548290008274,1548290008274
52474,2,2,1598722566264,1600946833941
52475,1,1,1544450307322,1544450307322
52476,1,1,1602866014295,1602866014295
52477,41,41,1529588625733,1566160526742
52478,3,3,1575444503333,1588435718669
52479,4,4,1549393488887,1563142430878
52480,2,2,1594384250728,1601520425314
52481,1,1,1425503549000,1425503549000
52482,2,2,1386563823000,1430713372000
52483,7,7,1529990082190,1591838355775
52484,4,3,1560795114869,1588466465404
52485,1,1,1362868954000,1362868954000
52486,1,1,1486167329000,1486167329000
52487,2,2,1549502649007,1560740973295
52488,2,2,1489076231000,1556165855309
52489,2,2,1600614444415,1600953085249
52490,2,2,1591025206659,1592252850156
52491,1,1,1472382470000,1472382470000
52492,1,1,1298349621000,1298349621000
52493,6,6,1493079887000,1515616214214
52494,2,2,1524613838687,1538643976595
52495,1,1,1464034374000,1464034374000
52496,4,4,1480893660000,1602615434617
52497,18,17,1548009569651,1597179091947
52498,14,14,1502982528290,1592152708429
52499,1,1,1570920668464,1570920668464
52500,1,1,1597078731658,1597078731658
52501,1,1,1453759218000,1453759218000
52502,2,2,1589086205109,1593829026465
52503,1,1,1601208823584,1601208823584
52504,2,2,1601559881733,1603020652112
52505,1,1,1589936772481,1589936772481
52506,12,11,1493005192000,1599525836511
52507,3,3,1535750907399,1559709855623
52508,2,2,1594215813191,1597177764470
52509,4,4,1602187958008,1603360531628
52510,4,4,1463242790000,1534176812149
52511,1,1,1603055350319,1603055350319
52512,4,4,1559152579525,1591372067127
52513,1,1,1593535656788,1593535656788
52514,1,1,1602609180885,1602609180885
52515,2,2,1456433626000,1461944653000
52516,1,1,1471013753000,1471013753000
52517,1,1,1534091071788,1534091071788
52518,2,2,1453773820000,1522087054420
52519,1,1,1577585617645,1577585617645
52520,1,1,1492122420000,1492122420000
52521,1,1,1534019691229,1534019691229
52522,2,2,1539841844146,1590791624224
52523,3,3,1544324530745,1598778350335
52524,6,6,1550849365535,1571116427252
52525,2,2,1583287105474,1597465073390
52526,1,1,1593742701410,1593742701410
52527,1,1,1481861364000,1481861364000
52528,2,2,1527537680797,1561577929652
52529,2,2,1445051055000,1445378635000
52530,2,2,1546228123060,1598921781877
52531,35,35,1573504818128,1598883253022
52532,1,1,1399470770000,1399470770000
52533,1,1,1568335252832,1568335252832
52534,1,1,1547665747010,1547665747010
52535,2,2,1480631009000,1481852834000
52536,1,1,1548163836893,1548163836893
52537,1,1,1578634544206,1578634544206
52538,2,2,1533050761600,1535519075885
52539,1,1,1597734319332,1597734319332
52540,1,1,1426170119000,1426170119000
52541,3,3,1488387215000,1523884445285
52542,1,1,1528579457502,1528579457502
52543,7,7,1533270138588,1559673195369
52544,27,27,1318299268000,1483856880000
52545,1,1,1413668974000,1413668974000
52546,6,6,1552888275398,1588858436843
52547,1,1,1388206873000,1388206873000
52548,1,1,1450455493000,1450455493000
52549,1,1,1525789216000,1525789216000
52550,3,3,1499294309073,1587600057884
52551,4,4,1582494420139,1595329111629
52552,2,2,1599672128457,1602808213777
52553,1,1,1559177803709,1559177803709
52554,5,5,1452224622000,1484422003000
52555,11,10,1576356940739,1593727733175
52556,4,4,1432989263000,1483456189000
52557,2,2,1471543693000,1487788974000
52558,4,4,1569506472943,1602960607092
52559,1,1,1497768829000,1497768829000
52560,3,3,1507150938532,1514042124279
52561,3,3,1457010802000,1513725283855
52562,1,1,1552196543776,1552196543776
52563,4,4,1386851137000,1430803952000
52564,1,1,1588645931457,1588645931457
52565,3,3,1508539211395,1509802480460
52566,1,1,1574819665893,1574819665893
52567,4,4,1589556226581,1601594675492
52568,9,9,1482883549000,1529014729425
52569,1,1,1569203544526,1569203544526
52570,3,3,1391182817000,1486779795000
52571,1,1,1565319495360,1565319495360
52572,7,7,1326038649000,1564427290499
52573,1,1,1486603734000,1486603734000
52574,2,2,1537291628790,1539802202335
52575,3,3,1588919221325,1598626991357
52576,43,42,1094752590000,1513462217302
52577,1,1,1476449284000,1476449284000
52578,3,3,1581625914588,1592865079145
52579,1,1,1415493222000,1415493222000
52580,1,1,1553835377381,1553835377381
52581,1,1,1549059901875,1549059901875
52582,1,1,1544972665008,1544972665008
52583,2,2,1572524327635,1577888545530
52584,2,2,1406722699000,1435281830000
52585,10,10,1412505470000,1504734034200
52586,32,32,1373901801000,1597676036642
52587,2,2,1378740381000,1389085501000
52588,1,1,1590562710689,1590562710689
52589,1,1,1548861211383,1548861211383
52590,1,1,1406381974000,1406381974000
52591,26,26,1526669890861,1601647569406
52592,2,2,1222120973000,1225753689000
52593,2,2,1529678097474,1534329049281
52594,2,2,1536902697079,1573163588681
52595,1,1,1547135215672,1547135215672
52596,1,1,1469464286000,1469464286000
52597,3,3,1598886356520,1602509871586
52598,2,2,1594013199697,1596558207172
52599,1,1,1432839407000,1432839407000
52600,2,2,1362630500000,1376882889000
52601,2,2,1484177913000,1491783203000
52602,1,1,1556569765065,1556569765065
52603,1,1,1470265428000,1470265428000
52604,19,19,1511961614181,1566785450524
52605,1,1,1395142172000,1395142172000
52606,5,5,1563201208296,1581637946377
52607,1,1,1566993923728,1566993923728
52608,1,1,1462760563000,1462760563000
52609,7,7,1399168607000,1462381583000
52610,3,3,1576466269516,1595505828214
52611,1,1,1578048055796,1578048055796
52612,1,1,1557564145508,1557564145508
52613,1,1,1573071852537,1573071852537
52614,3,3,1425827031000,1530905681223
52615,1,1,1595464932648,1595464932648
52616,3,3,1572928610812,1593718280639
52617,2,2,1412187472000,1426793081000
52618,2,2,1488070424000,1506691940956
52619,3,3,1530841387341,1595780593405
52620,1,1,1573513081632,1573513081632
52621,1,1,1462202141000,1462202141000
52622,1,1,1562757954228,1562757954228
52623,1,1,1489118691000,1489118691000
52624,37,37,1561149371303,1602807257954
52625,2,2,1527556041729,1566581453038
52626,1,1,1581240512540,1581240512540
52627,4,4,1596614088036,1599323850023
52628,5,5,1481143675000,1551730139702
52629,1,1,1349185817000,1349185817000
52630,2,2,1580345043183,1582337108080
52631,2,2,1520376298604,1564868606553
52632,10,10,1438708615000,1570932171037
52633,1,1,1521552125980,1521552125980
52634,1,1,1594700978430,1594700978430
52635,1,1,1435086413000,1435086413000
52636,4,4,1515035980301,1544307127499
52637,1,1,1541424791979,1541424791979
52638,17,17,1465944672000,1600378967945
52639,1,1,1412852435000,1412852435000
52640,1,1,1554953767785,1554953767785
52641,8,8,1512430056853,1564595449050
52642,5,5,1473011837000,1519534529550
52643,8,7,1576139894717,1602720925750
52644,1,1,1591984563975,1591984563975
52645,3,3,1510070217160,1512755818530
52646,9,9,1536155538244,1549305161254
52647,2,2,1588536906203,1593014181873
52648,12,11,1546599179903,1590259463746
52649,3,3,1557895739730,1588684749009
52650,1,1,1394116542000,1394116542000
52651,1,1,1560106920185,1560106920185
52652,7,7,1569468024356,1591550337886
52653,2,2,1504212378026,1504809118293
52654,1,1,1589848414138,1589848414138
52655,6,6,1431678668000,1492013808000
52656,2,2,1456153019000,1464443686000
52657,1,1,1562958037818,1562958037818
52658,1,1,1465259907000,1465259907000
52659,3,3,1520945250929,1535475194135
52660,3,3,1479092167000,1547301281751
52661,13,13,1591322371266,1602728807494
52662,5,5,1384375153000,1449346518000
52663,9,9,1473048907000,1598805855684
52664,4,4,1497320536000,1550205300760
52665,1,1,1600538582542,1600538582542
52666,3,2,1572300334508,1575208645059
52667,1,1,1596320997930,1596320997930
52668,4,4,1401986044000,1535642623260
52669,2,2,1587684514632,1593690520257
52670,1,1,1317679139000,1317679139000
52671,4,4,1492608374000,1518109326477
52672,15,15,1470046235000,1588554819224
52673,2,2,1506587326020,1508775173434
52674,1,1,1539439941934,1539439941934
52675,1,1,1590032905143,1590032905143
52676,1,1,1523216218864,1523216218864
52677,6,6,1473255670000,1592934713843
52678,24,24,1552383896288,1595182840885
52679,1,1,1563840790120,1563840790120
52680,1,1,1470694965000,1470694965000
52681,19,19,1489613000000,1580671149620
52682,48,48,1338083774000,1425514246000
52683,2,2,1597196959857,1601432922431
52684,3,3,1415133004000,1489518873000
52685,1,1,1582624972263,1582624972263
52686,2,2,1581604181872,1592808539347
52687,1,1,1382837408000,1382837408000
52688,21,21,1545325103127,1603046127921
52689,1,1,1562005941311,1562005941311
52690,1,1,1422743942000,1422743942000
52691,1,1,1598376508021,1598376508021
52692,1,1,1599627554135,1599627554135
52693,3,3,1587658776227,1597156356440
52694,1,1,1534518164310,1534518164310
52695,29,29,1369933457000,1567994587335
52696,2,2,1437927953000,1454280573000
52697,1,1,1578183946299,1578183946299
52698,1,1,1461175159000,1461175159000
52699,5,5,1478094072000,1602706503038
52700,5,5,1547933292006,1568330088052
52701,6,6,1594956823394,1596988279278
52702,3,3,1390275368000,1453527132000
52703,1,1,1579997844737,1579997844737
52704,1,1,1433045807000,1433045807000
52705,5,5,1594081449578,1600459986714
52706,1,1,1596472187133,1596472187133
52707,4,4,1603040344339,1603237475461
52708,1,1,1431384765000,1431384765000
52709,1,1,1594287986296,1594287986296
52710,16,16,1539295753674,1594566954857
52711,2,2,1574682127505,1580913986803
52712,1,1,1474342134000,1474342134000
52713,2,2,1424200997000,1437939287000
52714,10,10,1568255984785,1600541752643
52715,1,1,1490943273000,1490943273000
52716,8,8,1513116294793,1557608104355
52717,1,1,1601024316386,1601024316386
52718,2,2,1390929799000,1407146236000
52719,6,6,1447698872000,1576322227345
52720,2,2,1516853450878,1526215761603
52721,15,15,1526592187199,1586457400675
52722,3,3,1559775151235,1578290745182
52723,6,6,1570295562257,1600359576318
52724,3,3,1581292120347,1583787473946
52725,6,6,1526685679292,1601779224543
52726,1,1,1561498777705,1561498777705
52727,7,7,1461585322000,1579532935480
52728,12,12,1567792517922,1598406919132
52729,1,1,1573081317462,1573081317462
52730,1,1,1543392233347,1543392233347
52731,1,1,1539892319324,1539892319324
52732,1,1,1598484927181,1598484927181
52733,3,3,1266712972000,1456953663000
52734,2,2,1527428459870,1528741328693
52735,1,1,1547787111271,1547787111271
52736,2,2,1530298751153,1564960603512
52737,2,2,1508088472954,1530820277076
52738,15,15,1375059552000,1593236959660
52739,1,1,1540340238090,1540340238090
52740,1,1,1573099872260,1573099872260
52741,1,1,1550851980248,1550851980248
52742,732,720,1314178016000,1526192772557
52743,1,1,1392226377000,1392226377000
52744,5,5,1472677693000,1565474869906
52745,3,3,1503081284595,1556917797224
52746,3,3,1455048292000,1475364851000
52747,1,1,1190359836000,1190359836000
52748,4,4,1469219095000,1596381761523
52749,1,1,1479049581000,1479049581000
52750,2,2,1530063925548,1532299018472
52751,2,2,1582010577672,1597962206632
52752,1,1,1378408266000,1378408266000
52753,1,1,1413333831000,1413333831000
52754,3,3,1499631990515,1568701849254
52755,2,2,1598577000742,1598643298001
52756,10,10,1440699047000,1570648090166
52757,1,1,1508981855102,1508981855102
52758,1,1,1531095500840,1531095500840
52759,1,1,1492168920000,1492168920000
52760,5,5,1509376004091,1595034049640
52761,2,2,1516391708252,1540977231004
52762,3,3,1516907334567,1556226511161
52763,6,6,1526422562597,1551468109919
52764,3,3,1548971077682,1603493634950
52765,1,1,1592174730578,1592174730578
52766,1,1,1601347709143,1601347709143
52767,2,2,1458000046000,1559322005935
52768,2,2,1394962475000,1397352817000
52769,1,1,1486910485000,1486910485000
52770,1,1,1415417967000,1415417967000
52771,2,2,1521755746133,1532964504555
52772,1,1,1331652363000,1331652363000
52773,3,3,1521552936769,1530943280212
52774,1,1,1560666303930,1560666303930
52775,4,4,1594140418066,1595547717645
52776,2,2,1255956987000,1463506122000
52777,3,3,1519426008868,1553471620695
52778,1,1,1564966818493,1564966818493
52779,7,7,1574259590363,1580586006200
52780,1,1,1456119828000,1456119828000
52781,2,2,1546962416260,1551980857100
52782,3,3,1508457193889,1515889512054
52783,2,2,1598640681866,1603327858100
52784,7,7,1567308044431,1595383729749
52785,30,29,1463857400000,1571091925611
52786,4,4,1581619175028,1588592669222
52787,5,5,1528828907972,1540515077588
52788,1,1,1484105812000,1484105812000
52789,1,1,1601609940553,1601609940553
52790,10,10,1548490706666,1598544165757
52791,1,1,1602163051612,1602163051612
52792,101,96,1467632987000,1565973154111
52793,2,2,1563155273467,1568553220001
52794,1,1,1597100701354,1597100701354
52795,6,5,1489955821000,1523895048289
52796,3,3,1458594329000,1482604179000
52797,1,1,1284731148000,1284731148000
52798,1,1,1592868690064,1592868690064
52799,1,1,1597027787972,1597027787972
52800,1,1,1513908291182,1513908291182
52801,1,1,1493209532000,1493209532000
52802,2,2,1560796978652,1568000527656
52803,1,1,1490016617000,1490016617000
52804,30,30,1538493846714,1593774969199
52805,2,2,1579353176393,1582235310628
52806,1,1,1441751674000,1441751674000
52807,3,3,1549690577550,1554147745138
52808,1,1,1598977161174,1598977161174
52809,1,1,1540826151600,1540826151600
52810,2,2,1492844556000,1590490532143
52811,4,4,1582943969227,1596898322393
52812,1,1,1588272222852,1588272222852
52813,1,1,1597103880192,1597103880192
52814,6,6,1508976076408,1533777642198
52815,1,1,1560794634266,1560794634266
52816,1,1,1502456656446,1502456656446
52817,8,8,1563144258130,1575645072249
52818,1,1,1576722119245,1576722119245
52819,3,3,1600202498253,1602818554918
52820,2,2,1417416209000,1426872061000
52821,2,2,1448215634000,1448802960000
52822,1,1,1504288450325,1504288450325
52823,1,1,1582215801284,1582215801284
52824,1,1,1587178347260,1587178347260
52825,1,1,1524591363523,1524591363523
52826,6,6,1535389286495,1542640080266
52827,4,4,1565241562905,1575937943023
52828,33,33,1517545161522,1586128814821
52829,2,2,1476826601000,1478889113000
52830,1,1,1480832639000,1480832639000
52831,5,5,1560086899119,1579095712718
52832,1,1,1600401855979,1600401855979
52833,3,3,1601666912527,1603410912730
52834,1,1,1484200159000,1484200159000
52835,22,22,1484957926000,1561263390815
52836,7,7,1576807637934,1595704049187
52837,1,1,1560799344805,1560799344805
52838,1,1,1562616831488,1562616831488
52839,1,1,1564587088439,1564587088439
52840,1,1,1467828196000,1467828196000
52841,2,2,1512067434438,1530260369810
52842,4,4,1542325747066,1552878081215
52843,1,1,1574041323729,1574041323729
52844,2,2,1468027973000,1486438124000
52845,4,4,1531008337449,1575592217618
52846,16,16,1465442369000,1532453997703
52847,4,3,1572484786811,1591974008279
52848,15,15,1533417079364,1564083458038
52849,1,1,1572903730366,1572903730366
52850,4,4,1491887167000,1517887722361
52851,2,2,1592702555838,1594604927414
